6.017534434795379639e-02,8.248171955347061157e-02,6.017493456602096558e-02,7.647538930177688599e-02,6.017493456602096558e-02,1.934244781732559204e-01,-5.054963827133178711e-01,6.017493456602096558e-02,6.017493456602096558e-02,1.323460042476654053e-01,3.323139250278472900e-02,6.031789258122444153e-02,-2.465002238750457764e-02,8.248185366392135620e-02,7.647538930177688599e-02,6.017524376511573792e-02,6.017493456602096558e-02,6.017493456602096558e-02,1.280731856822967529e-01,5.685299262404441833e-02
4.217641800642013550e-02,6.907324492931365967e-02,4.217638075351715088e-02,3.516117483377456665e-02,4.217641800642013550e-02,-2.812174856662750244e-01,-4.330601990222930908e-01,4.217641800642013550e-02,4.217638075351715088e-02,6.879575550556182861e-02,8.880584686994552612e-02,2.266026102006435394e-02,2.747816499322652817e-03,6.907314062118530273e-02,3.516101837158203125e-02,4.217649251222610474e-02,4.217641800642013550e-02,4.217641800642013550e-02,7.425031065940856934e-02,1.612525992095470428e-02
5.353879556059837341e-02,7.118134200572967529e-02,5.353884398937225342e-02,6.172664090991020203e-02,5.353829637169837952e-02,-1.215955521911382675e-02,-1.280609816312789917e-01,5.353829637169837952e-02,5.353884398937225342e-02,5.476335063576698303e-02,3.547604754567146301e-02,4.694774746894836426e-02,-2.953060716390609741e-02,7.118186354637145996e-02,6.172645837068557739e-02,5.353879556059837341e-02,5.353879556059837341e-02,5.353887006640434265e-02,5.820531398057937622e-02,6.209401413798332214e-02
1.385669857263565063e-01,9.940552711486816406e-02,1.385668665170669556e-01,1.787121593952178955e-01,1.385668814182281494e-01,7.241660356521606445e-02,-1.949137300252914429e-01,1.385666131973266602e-01,1.385668665170669556e-01,1.580702066421508789e-01,1.783646345138549805e-01,1.810611933469772339e-01,1.670002043247222900e-01,9.940621256828308105e-02,1.787119209766387939e-01,1.385668665170669556e-01,1.385665386915206909e-01,1.385668814182281494e-01,1.816114932298660278e-01,1.626657843589782715e-01
1.230592280626296997e-02,9.049536660313606262e-03,1.230593584477901459e-02,2.243784442543983459e-02,1.230593584477901459e-02,1.486615836620330811e-02,1.393217407166957855e-02,1.230592560023069382e-02,1.230593584477901459e-02,2.337446063756942749e-02,8.052726276218891144e-03,1.584441773593425751e-02,6.211198051460087299e-04,9.049536660313606262e-03,2.243786863982677460e-02,1.230592280626296997e-02,1.230595540255308151e-02,1.230595540255308151e-02,2.329868450760841370e-02,1.356389652937650681e-02
6.955281645059585571e-02,9.058308601379394531e-02,6.955265253782272339e-02,7.637345045804977417e-02,6.955265253782272339e-02,-2.122130990028381348e-01,-1.450199931859970093e-01,6.955265253782272339e-02,6.955265253782272339e-02,3.490718454122543335e-02,8.158036321401596069e-02,-3.412024304270744324e-02,1.604134589433670044e-02,9.058298915624618530e-02,7.637359946966171265e-02,6.955240666866302490e-02,6.955281645059585571e-02,6.955240666866302490e-02,7.359449565410614014e-02,5.948645249009132385e-02
-4.398085549473762512e-02,-2.906117215752601624e-02,-4.398077353835105896e-02,-1.798854023218154907e-02,-4.398085176944732666e-02,2.397987246513366699e-02,-3.791236132383346558e-02,-4.398085176944732666e-02,-4.398077353835105896e-02,-2.426350116729736328e-02,-9.224717505276203156e-03,-1.733168959617614746e-02,2.195824310183525085e-02,-2.906117215752601624e-02,-1.798865012824535370e-02,-4.398083686828613281e-02,-4.398083686828613281e-02,-4.398087784647941589e-02,-8.778393268585205078e-03,-3.246349468827247620e-02
1.003023460507392883e-01,4.690690711140632629e-02,1.003023460507392883e-01,2.282622642815113068e-02,1.003023460507392883e-01,-1.936949044466018677e-01,-4.120154082775115967e-01,1.003023460507392883e-01,1.003023460507392883e-01,-1.619639992713928223e-02,6.115150172263383865e-03,-5.539717525243759155e-02,4.108155146241188049e-02,4.690736532211303711e-02,2.282659150660037994e-02,1.003022864460945129e-01,1.003036201000213623e-01,1.003035902976989746e-01,2.233075909316539764e-03,7.974501699209213257e-02
7.455272227525711060e-02,7.874600589275360107e-02,7.455226778984069824e-02,8.239230513572692871e-02,7.455226778984069824e-02,1.207264326512813568e-02,-2.406444400548934937e-01,7.455226778984069824e-02,7.455226778984069824e-02,1.315888017416000366e-01,5.876967683434486389e-02,1.016686558723449707e-01,-3.126513678580522537e-03,7.874576002359390259e-02,8.239230513572692871e-02,7.455262541770935059e-02,7.455272227525711060e-02,7.455255836248397827e-02,1.185856014490127563e-01,8.967102319002151489e-02
-3.641817718744277954e-02,-7.682767510414123535e-02,-3.641863539814949036e-02,2.390635199844837189e-02,-3.641863539814949036e-02,-5.877022445201873779e-02,-2.523129284381866455e-01,-3.641821816563606262e-02,-3.641863539814949036e-02,2.931483613792806864e-04,-4.446899145841598511e-02,-1.269058883190155029e-01,-3.907094523310661316e-02,-7.682748138904571533e-02,2.390635199844837189e-02,-3.641817346215248108e-02,-3.641813620924949646e-02,-3.641813620924949646e-02,2.661804109811782837e-02,-1.083708647638559341e-02
