-1.498718857765197754e-01,-1.568144857883453369e-01,-1.498719006776809692e-01,-1.333902031183242798e-01,-1.498719006776809692e-01,-4.657118022441864014e-02,-1.709948629140853882e-01,-1.498719006776809692e-01,-1.498719006776809692e-01,-1.227574422955513000e-01,-1.632442772388458252e-01,-1.003596931695938110e-01,-1.633495688438415527e-01,-1.568145155906677246e-01,-1.333901435136795044e-01,-1.498718559741973877e-01,-1.498718708753585815e-01,-1.498718708753585815e-01,-1.290448755025863647e-01,-1.361050903797149658e-01
1.041057705879211426e-01,1.082742661237716675e-01,1.041057184338569641e-01,8.559670299291610718e-02,1.041057482361793518e-01,-2.391182817518711090e-03,1.348208189010620117e-01,1.041057482361793518e-01,1.041057184338569641e-01,7.216931879520416260e-02,1.100047007203102112e-01,5.619635432958602905e-02,1.261259168386459351e-01,1.082742214202880859e-01,8.559665083885192871e-02,1.041057184338569641e-01,1.041057333350181580e-01,1.041058003902435303e-01,7.389711588621139526e-02,9.782075136899948120e-02
5.704120546579360962e-02,6.393059343099594116e-02,5.704116076231002808e-02,5.190080404281616211e-02,5.704123526811599731e-02,1.333425380289554596e-02,1.373269110918045044e-01,5.704123526811599731e-02,5.704116076231002808e-02,4.342407360672950745e-02,6.068742275238037109e-02,4.710788279771804810e-02,7.284820079803466797e-02,6.393060833215713501e-02,5.190079659223556519e-02,5.704116448760032654e-02,5.704121291637420654e-02,5.704116821289062500e-02,4.808012768626213074e-02,5.458278208971023560e-02
2.981108240783214569e-02,3.737360984086990356e-02,2.981110475957393646e-02,2.551799081265926361e-02,2.981111407279968262e-02,5.299936980009078979e-02,1.259814202785491943e-02,2.981111407279968262e-02,2.981110475957393646e-02,2.122581005096435547e-02,4.502689465880393982e-02,9.749477729201316833e-03,2.805874869227409363e-02,3.737361356616020203e-02,2.551797032356262207e-02,2.981108613312244415e-02,2.981110662221908569e-02,2.981110662221908569e-02,2.249613404273986816e-02,2.892626635730266571e-02
6.491243839263916016e-04,-3.696891712024807930e-03,6.491276435554027557e-04,-6.007258780300617218e-04,6.491309031844139099e-04,-1.807131618261337280e-02,-1.950133591890335083e-02,6.491309031844139099e-04,6.491276435554027557e-04,-1.526626199483871460e-02,-1.877397182397544384e-03,-1.907759904861450195e-02,-1.781507162377238274e-04,-3.696866100654006004e-03,-6.007766351103782654e-04,6.491311360150575638e-04,6.491299718618392944e-04,6.491541862487792969e-04,-5.915998015552759171e-03,2.286666538566350937e-03
5.438926164060831070e-03,-1.244219020009040833e-02,5.438848398625850677e-03,1.699870266020298004e-02,5.438675172626972198e-03,-9.423606097698211670e-03,6.488396227359771729e-02,5.438675172626972198e-03,5.438848398625850677e-03,-2.552685327827930450e-04,-1.686690934002399445e-02,-1.168241724371910095e-02,-2.809440530836582184e-02,-1.244202908128499985e-02,1.699881628155708313e-02,5.438771098852157593e-03,5.438826978206634521e-03,5.438733380287885666e-03,6.213241256773471832e-03,1.799941435456275940e-02
-1.032986026257276535e-02,1.496008224785327911e-02,-1.032988727092742920e-02,1.569839380681514740e-02,-1.032979972660541534e-02,4.952406138181686401e-02,-7.753167301416397095e-02,-1.032979972660541534e-02,-1.032988727092742920e-02,-9.013993549160659313e-04,2.593820914626121521e-03,-1.852224580943584442e-02,-7.997747510671615601e-03,1.496004313230514526e-02,1.569800078868865967e-02,-1.032978016883134842e-02,-1.032978016883134842e-02,-1.032985001802444458e-02,1.444860454648733139e-02,-9.085439145565032959e-03
2.299099974334239960e-02,9.989378973841667175e-03,2.299120090901851654e-02,1.910115592181682587e-03,2.299105189740657806e-02,3.480745106935501099e-02,-2.494592219591140747e-03,2.299105189740657806e-02,2.299120090901851654e-02,2.575044753029942513e-03,-1.390178920701146126e-03,6.647498812526464462e-03,-1.616209186613559723e-02,9.989481419324874878e-03,1.910083577968180180e-03,2.299105189740657806e-02,2.299105189740657806e-02,2.299106121063232422e-02,2.850926946848630905e-03,8.070588111877441406e-03
-2.263447456061840057e-02,-1.619658805429935455e-02,-2.263445779681205750e-02,3.673567995429039001e-02,-2.263447456061840057e-02,1.582054346799850464e-01,3.934708610177040100e-02,-2.263447456061840057e-02,-2.263445779681205750e-02,1.060049906373023987e-01,4.256737977266311646e-02,1.537384092807769775e-01,4.838076978921890259e-02,-1.619657687842845917e-02,3.673560544848442078e-02,-2.263445779681205750e-02,-2.263445779681205750e-02,-2.263451740145683289e-02,7.594656199216842651e-02,1.486497465521097183e-03
6.014317739754915237e-03,1.952071557752788067e-03,6.014331243932247162e-03,3.562382189556956291e-03,6.014313548803329468e-03,2.771605178713798523e-02,1.817181240767240524e-03,6.014313548803329468e-03,6.014331243932247162e-03,-1.068196818232536316e-02,-6.105902139097452164e-04,-5.930417217314243317e-03,-1.324081793427467346e-03,1.952082733623683453e-03,3.562400350347161293e-03,6.014322862029075623e-03,6.014332175254821777e-03,6.014337297528982162e-03,-4.682048223912715912e-03,4.608224146068096161e-03
